SMILES,MP,MolLogP,TPSA
C=Cc1ccc(cc1)[N+](=O)[O-],27.0,2.2378,43.14
CCOc1ccc(cc1)[N+]([O-])=O,58.0,1.9934999999999996,52.37
c1ccnc(c1)C#N,27.0,0.9532799999999999,36.68
CC(C(=O)O)Oc1cccc(c1)Cl,115.0,2.1919000000000004,46.53
c1cc(ccc1OCC(CO)O)Cl,80.0,1.0719999999999998,49.69
C(CCl)C(=O)O,39.0,0.6999,37.3
C(CSCCC(=O)O)C(=O)O,131.0,0.6689999999999999,74.6
CCCCCCCCCCCCCCCCCC(=O)OCC,35.0,6.811000000000008,26.3
c1cc2ccc(cc2c(c1)N)O,208.0,2.1275999999999997,46.25
Cc1nc2ccccc2s1,12.0,2.6047200000000013,12.89
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)Cl,209.0,3.115400000000001,34.14
c1ccc(cc1)C(=O)c2ccc(cc2O)O,146.0,2.328800000000001,57.53
c1ccc(cc1)C(=O)Oc2cccc(c2)O,132.0,2.611400000000001,46.53
c1ccc(cc1)CNCCNCc2ccccc2,24.0,2.5660000000000007,24.06
c1cc2cccc3Cc4cccc1c4c23,116.0,3.8972000000000016,0.0
c1ccc2c(c1)ccc3c2nccc3,50.0,3.3880000000000017,12.89
CC(=O)Nc1ccc(cc1)F,152.0,1.7840999999999998,29.1
c1cc(c(cc1[N+](=O)[O-])F)O,119.0,1.4395,63.370000000000005
c1ccc(c(c1)C(=O)O)C(F)(F)F,109.0,2.4036,37.3
Cc1ccc(cc1F)N,33.0,1.7163199999999998,26.02
CC(C)c2cc3ccc1c(cccc1C)c3cc2,99.0,5.424820000000005,0.0
CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCC,87.0,13.078499999999977,17.07
CC(=O)c1ccc(c(c1O)O)O,171.0,1.006,77.76
CC(=O)Nc1ccccc1Cl,87.0,2.2984,29.1
C1=CC(=O)NC1=O,92.0,-0.8010000000000002,46.17
CC(=O)Nc1ccccc1[N+](=O)[O-],92.0,1.5531999999999997,72.24
COc1ccccc1OC(=O)Oc2ccccc2OC,87.0,3.281600000000002,53.99000000000001
Cc1cccc2c1cccc2C,80.0,3.456640000000002,0.0
c1cc(cc(c1)Cl)OCC(=O)O,108.0,1.8034,46.53
CCCCNC(=O)N,95.0,0.45480000000000004,55.120000000000005
C=CCSCC=C,-83.0,2.0916,0.0
Cc1c(cccc1[N+](=O)[O-])N,90.0,1.4854200000000002,69.16
CN(C)c1cccc2c1cccc2S(=O)(=O)Cl,72.0,2.8333000000000013,37.38
c1cc2cccnc2c(c1)[N+](=O)[O-],88.0,2.143,56.03
c1cc(c(cc1Br)C(=O)O)Br,155.0,2.9098000000000006,37.3
c1cc(c2cccnc2c1)N,108.0,1.8169999999999993,38.91
c1ccc2c(c1)ccc(n2)Cl,36.0,2.888200000000001,12.89
Cc1cccc(c1)c2cc(C)ccc2,7.0,3.9704400000000026,0.0
O=[N+]([O-])c1cc(cc(N)c1)[N+]([O-])=O,161.0,1.0852,112.30000000000001
OC(=O)c1ccc(C=O)cc1,247.0,1.1973,54.37
c1cc(cc(c1)O)CC(=O)O,130.0,1.0192999999999999,57.53
C(=O)NN,57.0,-1.3939000000000004,55.120000000000005
CC(C)(C)C#N,17.0,1.55608,23.79
CC(C)CCC(=O)O,-35.0,1.5072,37.3
Cc1ccc(c(c1)O)[N+](=O)[O-],55.0,1.6088200000000001,63.370000000000005
CC(C)(c1ccccc1)C(=O)O,81.0,2.0488,37.3
Cc1ccc2cccc(c2n1)[N+](=O)[O-],138.0,2.4514200000000006,56.03
c1ccc(cc1)SSc2ccccc2,60.0,4.486000000000002,0.0
Oc1c(Cl)ccc(Cl)c1Cl,56.0,3.3523999999999994,20.23
Cc1cc(=O)cc(o1)C,134.0,1.25664,30.21
CNc1ccc(Cl)cc1C(=O)c2ccccc2,94.0,3.612700000000002,29.1
C=Cn3c1ccccc1c2ccccc23,63.0,3.8950000000000022,4.93
C[N+]([O-])(C)CCCCCCCCCCCC,132.5,4.481500000000004,23.06
CCCCCCCCCC(C)O,2.0,3.5079000000000025,20.23
CCCCCCCCCCCC(C)O,25.0,4.2881000000000045,20.23
COc1cccc(c1)CC(=O)O,70.0,1.3223,46.53
c1cc(c(cc1CO)Cl)Cl,38.0,2.485700000000001,20.23
Cc1cccc(n1)N,43.0,0.9722199999999999,38.91
CCCC#CCCC,-103.0,2.5900000000000007,0.0
COc1cc(O)ccc1OC,83.0,1.4093999999999998,38.69
Clc1cc(ccc1)c2ccccc2,18.0,4.007000000000002,0.0
Cc1cccc(c1NC(=O)C)C,181.0,2.2618400000000003,29.1
c1cc(nc(c1)Cl)Cl,86.0,2.3884000000000007,12.89
CCCCCCCCOc1ccc(cc1)C(=O)O,103.0,4.124100000000003,46.53
c1cc(ccc1O)Sc2ccc(cc2)O,153.0,3.249000000000001,40.46
CCCCCCCCCCCCCCCCCCS,32.0,7.177700000000008,0.0
CCCCCCCCCCCCCCCCS,21.0,6.397500000000007,0.0
c1c(cc(c(c1C(=O)O)O)Br)Br,226.0,2.6154000000000006,57.53
c1cc(c(cc1C(=O)O)Cl)O,169.0,1.7437999999999994,57.53
Cc1c(cc(c(c1Br)O)Br)Br,82.0,3.9881200000000008,20.23
c1cc(ccc1C(=O)NN)N,228.0,-0.1276999999999998,81.14
c1cc(ccc1C(=O)NN)Br,168.0,1.0526,55.120000000000005
[O-]S(=O)(=O)CCN1CC[NH+](CC1)CCO,236.0,-3.275599999999996,85.11
c1ccc(cc1)C(=O)c2ccncc2,70.0,2.3125999999999998,29.96
O=S1(=O)CCN(CN1)CN2CCS(=O)(=O)NC2,154.0,-2.6710999999999974,98.82
c1cc(cc(c1)N=C=O)N=C=O,48.0,1.6211999999999998,58.86
C1CC(=O)N(C1=O)Cl,148.0,0.2891999999999999,37.38
CC(=O)Nc1ccc(cc1)C#N,205.0,1.5166799999999998,52.89
c1cc(c(c(c1)Br)Cl)Cl,58.0,3.7559000000000005,0.0
C(CC(CBr)(C#N)Br)C#N,50.0,2.34236,47.58
c1cc(ccc1S)Br,75.0,2.7378000000000005,0.0
CCC(=O)c1ccc(cc1)Br,46.0,3.041800000000002,17.07
c1ccc2c(c1)c(ccc2Br)Br,81.0,4.364800000000001,0.0
c1ccc(c(c1)C(=O)c2ccc(cc2)Cl)Cl,65.0,4.224400000000001,17.07
c1ccc(cc1)C(=O)Oc2cccc(c2)OC(=O)c3ccccc3,118.0,4.125000000000003,52.6
B(c1ccccc1)(O)O,217.0,-0.6335999999999999,40.46
c1c(c(cc(c1O)Cl)Cl)O,115.0,2.4046000000000003,40.46
c1cc(c(c(c1)Cl)C(=O)O)F,158.0,2.1773,37.3
c1ccc(c(c1)C(=O)N)F,116.0,0.9246000000000001,43.09
Cc1cc(nc(n1)C)N,185.0,0.6756399999999999,51.8
c1cc(ccc1C(=O)Cl)Br,40.0,2.828100000000001,17.07
Cc1ccc(cc1)S(=O)(=O)c2ccc(cc2)C,157.0,3.1362400000000017,34.14
O=[N+]([O-])c1cccc(c1C(=O)O)C(=O)O,210.0,0.9912000000000001,117.74
c1cc2cnccc2c(c1)[N+](=O)[O-],108.0,2.143,56.03
CCOC(=O)c1ccccc1[N+](=O)[O-],28.0,1.7715,69.44
c1ccc2c(c1)c(ccn2)O,203.0,1.9404,33.120000000000005
OCc1ccccc1CO,64.0,0.6712,40.46
COC(=O)CC(=C)C(=O)OC,36.0,0.27869999999999995,52.60000000000001
CCOC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],92.0,1.6796999999999997,112.58000000000001
BrCc1cccc(c1)CBr,75.0,3.476400000000001,0.0
CCCCCCCCCCCCCCCCCC(=O)C,55.0,6.836900000000007,17.07
c1ccc(c(c1)C(=O)O)OCC(=O)O,189.0,0.8481999999999998,83.83
CCCCCCCCCCCCCC(=O)N,106.0,4.172800000000002,43.09
CC(=O)c1ccc2ccccc2c1O,99.0,2.7480000000000016,37.3
OCc1ccc(Br)cc1,76.0,1.9413999999999998,20.23
Cc1c(=O)[nH]c(=O)[nH]n1,213.0,-1.2333800000000001,78.61
Clc1cc2c(cc1Cl)C(=O)OC2=O,186.0,2.3040000000000003,43.370000000000005
CC(C)(C)c1ccc(c(c1)N)O,163.0,2.2719,46.25
c2cc1c(ccnc1c3nccc(c23)c4ccccc4)c5ccccc5,218.0,6.117000000000004,25.78
CCOc1ccc(cc1)C(=O)C,37.0,2.2879000000000005,26.3
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C=O,188.0,3.799700000000003,37.3
c1cc(ccc1C(c2ccc(cc2)O)(C(F)(F)F)C(F)(F)F)O,160.0,4.508500000000002,40.46
c1ccc(c(c1)[N+](=O)[O-])F,-8.0,1.7338999999999998,43.14
c1ccc(cc1)P(CP(c2ccccc2)c3ccccc3)c4ccccc4,119.0,5.209700000000004,0.0
c1cc2c(cc[nH]2)c(c1)O,98.0,1.8734999999999995,36.019999999999996
c1cc(c(cc1C(=O)O)N)Cl,216.0,1.6203999999999996,63.31999999999999
Cc2nc(oc2c1ccccc1)c3ccc(cc3)c4nc(C)c(o4)c5ccccc5,232.0,6.947440000000006,52.06
c1c(c(sc1Br)Br)Br,27.0,4.0356000000000005,0.0
c1ccc(cc1)Cn2ccnc2,71.0,1.9313999999999998,17.82
Cc1c(cccc1OC)[N+](=O)[O-],53.0,1.9118199999999999,52.370000000000005
COC(=O)c1cc(ccc1N)Cl,69.0,1.7087999999999999,52.32
COc1cccc(c1)C(=O)NN,92.0,0.29870000000000013,64.35
c1cc(cc(c1)N)CO,93.0,0.7610999999999999,46.25
Clc1cc(C#N)cc(Cl)c1,64.0,2.8650800000000007,23.79
c1cc(sc1)S(=O)(=O)Cl,30.0,1.6756,34.14
OC2C1CCC(C1)C2O,141.0,0.13809999999999995,40.46
C#CC1(CCCC1)O,25.0,0.9246999999999999,20.23
c1ccc2c(c1)-c3ccccc3C2CO,104.0,2.7912000000000012,20.23
c1cc(ncc1C(F)(F)F)Cl,31.0,2.753800000000001,12.89
CCOC(=O)C(=Cc1ccccc1)C(=O)OCC,30.0,2.1962,52.60000000000001
Cc1nnc(s1)C,63.0,1.15494,25.78
CC(C)C(O)C(C)(C)C,-13.0,2.0494,20.23
CCN1CCNC(=O)C1=O,110.0,-1.0353,49.410000000000004
c1cc(c(cc1F)[N+](=O)[O-])O,75.0,1.4395,63.370000000000005
c1ccc(cc1)C(=O)CCC(=O)c2ccccc2,146.0,3.5324000000000026,34.14
C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,230.0,0.7968,78.43
c1cc2c(cc1[N+](=O)[O-])C(=O)OC2,143.0,1.2652,69.44
c1cc(cc(c1)I)C=O,56.0,2.1037,17.07
CC(C)(C)c1cc2nc(oc2cc1)c3ccc(s3)c4oc5ccc(cc5n4)C(C)(C)C,199.0,7.959500000000006,52.06
CCOC(=O)c1csc(n1)C,55.0,1.62822,39.19
c1ccc2c(c1)CC(=O)N2,126.0,1.1811999999999998,29.1
CCCC#CC(=O)O,25.0,0.8745,37.3
c1cc(c(c(c1)F)F)C(=O)O,162.0,1.6629999999999998,37.3
C[C@]12CC[C@H](C1(C)C)CC2=O,178.0,2.401700000000001,17.07
O=C(O)[C@H](O)[C@@H](O)C(O)=O,171.0,-2.1226000000000007,115.06
c1c(cc(c(c1F)C(=O)O)F)F,141.0,1.8021000000000003,37.3
c1cc(cc(c1)Br)C(=O)NN,156.0,1.0526,55.120000000000005
c1c(c(cc(c1F)F)F)C(=O)O,98.0,1.8021000000000003,37.3
Fc1c(C#N)c(F)c(C#N)c(F)c1F,79.0,1.98636,47.58
COc1cc(ccc1O)/C=C/CO,76.0,1.4062999999999997,49.69
CCCCNC(=S)NCCCC,66.0,2.0507,24.06
O=C1CC2CC(OCCC)CCC2(C)C2CCC3(C)C(CCC3OCCC)C12,161.0,5.798500000000007,35.53
O[C@@H](C=O)[C@H](O)[C@H](O)CO,82.0,-2.7397000000000005,97.99000000000001
O=[N+]([O-])c1ccc(cc1)C=NO,130.0,1.4029,75.73
c1ccc(cc1)C(=O)/C=N/O,127.0,1.3293,49.66
O=C(Nc1ccc(C)cc1)c1ccccc1,156.0,3.247320000000002,29.1
Oc3ccc1ccccc1c3/N=N/c2ccccc2,132.0,4.9608000000000025,44.95
C(CCO)CCO,-16.0,0.1413000000000001,40.46
c1ccnc(c1)c2ccccn2,70.0,2.1435999999999993,25.78
CC1=CC(=O)C(C(=O)O1)C(=O)C,111.0,0.22129999999999994,60.440000000000005
O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)[C@H]1OC[C@H](O)[C@H]1O,57.0,4.272600000000005,96.22000000000001
c1cnccc1c2ccncc2,113.0,2.1435999999999993,25.78
c1ccc2c(c1)nccn2,30.0,1.6297999999999995,25.78
O=[N+]([O-])c1cc(Br)ccc1,54.0,2.3573000000000004,43.14
c1cc(c(cc1Cl)C=O)Cl,56.0,2.8059000000000003,17.07
c1cc(c(c(c1)[N+](=O)[O-])Cl)[N+](=O)[O-],86.0,2.1563999999999997,86.28
C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,104.0,5.6828,0.0
c1cc(c(c(c1)O)O)C(=O)O,206.0,0.7959999999999998,77.76
Clc1ccc(Cl)c(O)c1,57.0,2.699,20.23
OCc1cc(O)ccc1,72.0,0.8845000000000001,40.46
C(CCC(=O)O)CCC(=O)O,104.0,1.1061,74.6
OC(=O)c1cc(Cl)ccc1,156.0,2.0382,37.3
O=C(O)C(O)CC(=O)O,130.0,-1.0934000000000001,94.83
Oc1cccc2cccnc12,76.0,1.9403999999999995,33.120000000000005
O=S(N)(=O)c1nnc(NC(C)=O)s1,260.5,-0.8561000000000003,115.04000000000002
O=C2C(N)=C(C)N(C)N2c1ccccc1,107.0,1.0666199999999997,52.95
Oc2cccc1Cc3cccc(O)c3C(=O)c12,181.0,2.233000000000001,57.53
CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C,218.0,3.6928000000000027,40.46
OCc1ccccc1O,85.0,0.8844999999999998,40.46
Clc1cc(cc(Cl)c1)C(=O)O,186.0,2.691600000000001,37.3
BrC(Cl)Cl,-55.0,2.1425,0.0
CCC1(CC)C(=O)CCNC1=O,102.0,0.8817999999999999,46.17
CC(C)CBr,-118.0,2.0373,0.0
CC(C)CN,-85.0,0.6011000000000001,26.02
ClCC(Cl)Cl,-35.0,2.0289,0.0
COc1ccccc1c2ccccc2,30.0,3.3622000000000014,9.23
O=C(C)Nc1ccccc1C(=O)O,184.0,1.3432,66.4
c1cc(c(cc1Cl)[N+](=O)[O-])O,87.0,1.9537999999999998,63.370000000000005
O=C1c3ccccc3Cc2ccccc12,156.5,2.8218000000000005,17.07
CC(=O)c1ccc(cc1)c2ccccc2,120.0,3.5562000000000022,17.07
COc1ccc2ccccc2c1,74.0,2.8484000000000007,9.23
c1ccc2c(c1)ccc(n2)C(=O)O,158.0,1.9329999999999996,50.19
c1ccc2c(c1)ccs2,30.0,2.901300000000001,0.0
Nc1cc(N)c(C)cc1,97.0,1.1594200000000001,52.04
CC(C)(C)c1cc(ccc1O)C(C)(C)C,54.5,3.987200000000003,20.23
O=S(=O)(N)c1ccccc1,151.0,0.33399999999999996,60.16
OC(=O)c1cc(N)ccc1,173.0,0.9670000000000001,63.31999999999999
Cc1ccc(cc1N)[N+]([O-])=O,107.5,1.48542,69.16
O=C(CBr)c1ccc(Br)cc1,109.0,3.0267000000000017,17.07
O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,23.0,5.450300000000003,27.69
CCCCCCCCCCCCCCCCC=C,16.0,7.043800000000007,0.0
OC(=O)c1ccccc1C=O,97.0,1.1973,54.37
O=[N+]([O-])c1ccc(cc1)C(Cl)=O,75.0,1.9738,60.21
Oc1ccc(C=O)cc1O,154.0,0.9102999999999999,57.53
c1cnccn1,55.0,0.4765999999999999,25.78
O[C@@H]([C@H](C)NC)c1ccccc1,36.0,1.3279000000000003,32.26
CC(CN1CCOCC1)C(C(=O)N2CCCC2)(c3ccccc3)c4ccccc4,180.0,3.5634000000000023,32.78
C1C(=O)NC(=O)N1,222.0,-1.1742000000000001,58.2
Cc1cc(c(c(c1)C)C(=O)O)C,154.0,2.31006,37.3
Cc1cc(S)c(S)cc1,31.0,2.572420000000001,0.0
S=C=Nc2cccc1ccccc12,58.0,3.5741000000000014,12.36
OC(=O)c1ccc(cc1)C(C)=O,209.0,1.5874,54.37
Oc1cc(Cl)cc(Cl)c1,68.0,2.699,20.23
Oc1cccc(O)c1C,118.0,1.4062199999999998,40.46
Cc1ccc(c(c1)C(=O)O)C,134.0,2.00164,37.3
O=[N+]([O-])c1ccccc1CO,72.0,1.0871,63.370000000000005
Brc1cc(Br)c(N)cc1,78.0,2.7938,26.02
O=[N+]([O-])c1cc(CCl)ccc1,47.0,2.3335999999999997,43.14
COC(=O)c1ccc(cc1)Br,79.0,2.2357000000000005,26.3
Oc1cccc(NC(C)=O)c1,146.0,1.3505999999999998,49.33
Nc1cc(Cl)cc(Cl)c1,53.0,2.5756000000000006,26.02
CCCCCCCBr,-58.0,3.351700000000002,0.0
CCCCCCCCI,-46.0,3.781900000000003,0.0
CCCCCCCCCCCCCCCCCCCCC,39.0,8.438100000000006,0.0
O=Cc1ccc(Cl)cc1Cl,73.0,2.805900000000001,17.07
c1ccc2c(c1)c3c([nH]2)CCCC3,119.0,3.0467000000000013,15.79
N#Cc2c3ccccc3cc1ccccc12,175.0,3.8646800000000017,23.79
c1ccc(cc1)c2ccc(cc2)I,112.0,3.9582000000000015,0.0
Nc4ccc1ccc2cccc3ccc4c1c23,116.0,4.166200000000002,26.02
OC1CCCCCCCCCCC1,76.0,3.652000000000003,20.23
CCCCCCCCCCC(=O)C,19.0,4.106200000000004,17.07
Nc1ccc(Br)c(C)c1,79.0,2.33972,26.02
Oc1ccc(CC#N)cc1,71.0,1.45828,44.019999999999996
BrC(Br)Cl,-22.0,2.2986000000000004,0.0
Cc1cccc(Cl)c1Cl,6.0,3.301820000000001,0.0
OCCCCCCCCCCO,72.0,2.0918000000000005,40.46
c1ccc(cc1)C(=O)Oc2ccc3ccccc3c2,107.0,4.059000000000002,26.3
CC(C)(C)c1ccc(N)cc1,15.0,2.5663,26.02
Cc1cncnc1,30.0,0.7850199999999998,25.78
ClCC(CCl)(CCl)CCl,95.0,2.9280000000000017,0.0
Cc1ccc(cc1Br)[N+]([O-])=O,76.0,2.665720000000001,43.14
CC(C(C(=O)O)Br)Br,86.0,1.6179000000000001,37.3
COc1ccccc1c2ccccc2OC,154.0,3.370800000000002,18.46
Sc1nc2ccccc2s1,179.0,2.585,12.89
CC(=O)Nc1ccc(cc1F)Cl,156.0,2.4375,29.1
Sc1ccccn1,129.0,1.3702999999999996,12.89
Nc1ccc(cc1N)[N+]([O-])=O,199.0,0.7591999999999999,95.18
O=C(N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]5C[C@@]6(O)[C@@H](OC(=O)c2ccccc2)[C@H]4[C@@](C)([C@@H](O)C[C@H]3OC[C@]34OC(C)=O)C(=O)[C@H](OC(C)=O)C(=C5C)C6(C)C)c7ccccc7,214.5,3.7357000000000014,221.28999999999996
O=C(CCCCC(=O)OCC)OCC,-18.0,1.6729999999999998,52.60000000000001
CC(=O)c1ccc(cc1)Cl,19.0,2.542600000000001,17.07
O=C2c1ccccc1C(=O)c3ccccc23,284.0,2.4620000000000006,34.14
Nc1cccc(N)c1,65.0,0.851,52.04
ClCc1ccccc1,-43.0,2.4254000000000007,0.0
Fc1ccc(cc1)[N+](=O)[O-],21.0,1.7339000000000002,43.14
ClC(Cl)(Cl)C#N,-42.0,1.88018,23.79
Cc1cc(C)c(Br)cc1C,71.0,3.374360000000002,0.0
N#CCC#N,34.0,0.42366000000000004,47.58
COc1ccc(CO)cc1,26.0,1.1874999999999998,29.46
Brc1cc(Br)cc(Br)c1N,121.0,3.5563000000000002,26.02
FC(F)(F)C(=O)OC(=O)C(F)(F)F,-63.0,1.1807999999999998,43.370000000000005
N#CCCC#N,56.0,0.81376,47.58
CCOc1ccc(cc1)OCC,70.0,2.484,18.46
Nc1cccc(Cl)c1Cl,24.0,2.5756000000000006,26.02
O=Cc1ccccc1Br,22.0,2.2616000000000005,17.07
COc1cc(ccc1OC)C(C)=O,51.0,1.9063999999999999,35.53
CC(N)=O,81.0,-0.5084000000000002,43.09
Cc1ccccc1,-93.0,1.99502,0.0
N#Cc1c(Cl)cccc1Cl,144.0,2.8650800000000007,23.79
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2C(F)(F)F,272.0,0.014100000000000501,118.35999999999999
CC(C)O,-90.0,0.38710000000000006,20.23
Nc1ccccc1O,176.0,0.9743999999999999,46.25
ClCCl,-97.0,1.4215,0.0
CC2(C)C(=C)C1CCC2C1,50.0,2.9987000000000013,0.0
Nc1ccc(Cl)cc1[N+]([O-])=O,116.5,1.8304,69.16
Cc1ccc(cc1C)[N+](=O)[O-],30.5,2.21164,43.14
O=[N+]([O-])c1ccc(CCl)cc1,71.0,2.3335999999999997,43.14
CCC(=O)CCCC,-39.0,2.1557000000000004,17.07
CCCCNCCCC,-60.0,2.1761999999999997,12.03
CCCCCCCCCCCCO,24.0,3.8996000000000035,20.23
C1CCCCCCCCCCC1,61.0,4.681200000000004,0.0
Ic1ccc(O)cc1,92.0,1.9968,20.23
COc1ccccc1C(=O)O,99.0,1.3934,46.53
Nc1cccc(O)c1,125.0,0.9743999999999999,46.25
N#Cc1ccc(C#N)cc1,225.5,1.4299600000000001,47.58
O=Cc1ccc(C=O)cc1,116.0,1.3115999999999999,34.14
COc1c(cc(cc1OC)C(=O)OC)OC,84.0,1.4989999999999999,53.99000000000001
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,42.0,2.439500000000001,20.23
C1=CC=C(C=C1)C2=CC(=C(C=C2Cl)Cl)Cl,78.0,5.313800000000001,0.0
O=[N+]([O-])c1cc(ccc1)C(=O)OC,78.0,1.3814,69.44
O=C(C)c1ccc(C#N)cc1,58.0,1.7608800000000002,40.86
Nc1ccc(CC#N)cc1,45.0,1.33488,49.81
C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,155.0,3.036500000000001,46.53
COc1ccc(/C=C/C)cc1,21.0,2.728300000000001,9.23
O=C(/C=C/C(=O)OCC)OCC,1.0,0.6687999999999998,52.60000000000001
Oc1cccc(O)c1O,132.0,0.8033999999999997,60.69
CC(C)(C)c1ccc(cc1)O,99.0,2.6897000000000015,20.23
OCCOc1ccccc1,12.0,1.0576999999999999,29.46
Oc1ccccc1C(=O)OC,-9.0,1.1788,46.53
BrCc1ccccc1,-3.0,2.5815,0.0
O=[N+]([O-])c1ccccc1N,72.0,1.1769999999999998,69.16
O=[N+]([O-])c1ccccc1Cl,32.0,2.2482000000000006,43.14
CC(=O)CC(=O)OCC,-43.0,0.5286,43.370000000000005
Nc1ccc(OC)cc1,57.0,1.2774,35.25
Clc1ccc(Cl)c(N)c1,48.0,2.5755999999999997,26.02
COc1ccc(C=O)cc1,-1.0,1.5076999999999998,26.3
Nc1ccccc1C(=O)OCC,13.0,1.4455,52.32000000000001
CC(=O)/C=C/c1ccccc1,41.0,2.2888,17.07
N(=N/c1ccccc1)c2ccccc2,68.5,4.102000000000002,24.72
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,138.0,0.9609999999999999,75.27000000000001
C1=C(C(=NC(=N1)O)O)F,283.0,0.026899999999999924,66.24000000000001
CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,107.0,3.7878000000000025,40.620000000000005
CC(C)NCC(O)COc1cccc2[nH]ccc12,170.0,1.9055999999999995,57.279999999999994
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,190.0,1.4646,85.08
CN(C)C(=O)NC1=CC=CC=C1,132.0,1.7801,32.34
CCCCCCCCCCC=C,-35.0,4.703200000000004,0.0
C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],146.0,1.293,80.44
O=[N+]([O-])c1ccccc1CC#N,84.0,1.66088,66.93
COC(=O)/C=C/C(=O)OC,104.0,-0.11140000000000017,52.60000000000001
Cc1ccc(c(c1)O)C,76.0,2.0090399999999997,20.23
Oc1ccc(cc1)c2ccccc2,167.0,3.0592000000000015,20.23
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,159.0,3.9273200000000026,68.53
Oc1cc(Cl)c(Cl)cc1,67.0,2.6990000000000007,20.23
Oc1ccc(OC)cc1,56.0,1.4008,29.46
C1=CC(=CC(=C1)Br)C(=O)O,157.0,2.1473,37.3
C1=CC=C(C=C1)NC2=CC=CC=C2,53.0,3.430200000000001,12.03
C1=C(C=C(C=C1Br)Br)Br,122.0,3.974100000000001,0.0
O=C(O)/C=C/c1ccccc1,133.0,1.7844,37.3
Oc1cc(Cl)ccc1,33.0,2.0455999999999994,20.23
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,176.0,0.7003999999999997,75.27000000000001
C1=CC=C(C(=C1)C(=O)N)O,142.0,0.4910999999999999,63.32000000000001
C1=CC=C(C=C1)C2=CC=CC=C2,69.0,3.353600000000002,0.0
O=[N+]([O-])c1ccccc1O,44.0,1.3003999999999998,63.370000000000005
C1=CC=C2C(=C1)C=CC3=CC=CC=C32,101.0,3.993000000000002,0.0
CCCCCCCCCCCCCCCCCCCCO,64.0,7.020400000000008,20.23
O=C(O)C1CCC(C(=O)O)(C)C1(C)C,187.0,1.5980999999999996,74.6
c1ccc(c(c1)Br)Br,5.0,3.2116000000000007,0.0
FC(F)(F)c1ccccc1,-27.0,2.705400000000001,0.0
O=Cc1ccco1,-36.0,1.0920999999999998,30.21
CCCCCC(=O)O,-3.0,1.6513,37.3
CCCCCCCC=C,-81.0,3.5329000000000024,0.0
c1ccc2c(c1)cccc2C(=O)N,208.0,1.9386999999999994,43.09
C=C(c1ccccc1)c2ccccc2,6.0,3.7481000000000018,0.0
CC=Cc1ccccc1,-29.0,2.7197000000000005,0.0
O=C(C=C/C(=O)OCC)OCC,-10.0,0.6687999999999998,52.60000000000001
OCCOCCOCCOCCO,-6.0,-0.979199999999999,68.15
c1ccc(c(=O)cc1)O,53.0,0.7523999999999997,37.3
Fc1ccccc1,-40.0,1.8256999999999999,0.0
Fc1c(F)c(F)c(F)c(O)c1F,35.0,2.0877,20.23
CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,66.0,11.558899999999985,0.0
O=C(OC)C(=O)OC,52.0,-0.6676,52.60000000000001
O=[N+]([O-])c1cc(C)ccc1[N+]([O-])=O,56.0,1.81142,86.28
CCC(=O)c1ccc(cc1)Cl,35.0,2.9327000000000014,17.07
N#Cc1cc(N)ccc1,52.0,1.14048,49.81
CC(C)c1ccc(O)cc1,61.0,2.515600000000001,20.23
CC(C)C(=O)c1ccccc1,1.0,2.5253000000000005,17.07
c1cc(ccc1)C2CCCCC2,5.0,3.734300000000003,0.0
CCCCCCCCC(=O)O,10.0,2.821600000000001,37.3
O=C(CCCCC(=O)OC)OC,8.0,0.8927999999999999,52.60000000000001
CC[SiH2]CC,-132.0,1.0315999999999999,0.0
COc1cc(cc(c1OC)OC)C(=O)O,170.0,1.4105999999999996,64.99000000000001
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3,198.0,1.5810000000000002,99.60000000000001
C1=CC(=C(C(=C1)Cl)Cl)Cl,53.0,3.6468000000000007,0.0
Cc1cc(cnc1)C,-9.0,1.69844,12.89
c1ccc(cc1)Cc2ccncc2,10.0,2.6724000000000006,12.89
CC/C=C/CC,-113.0,2.3626000000000005,0.0
